Hogar;Fecha Inicio;Fecha Fin;Obs;En Darklist?;Puede Cambiar?;Log;Cerramiento<>Propduccion;Cambio Realizado
120028,2019-05-15,2019-05-15,"atipico",false,No permitido cambios,null,null,null
120029,2017-01-12,2017-01-13,"100% PC",false,No permitido cambios,null,null,null
120029,2017-01-23,2017-01-23,"forzado",false,No permitido cambios,null,null,null
120029,2017-12-22,2017-12-25,"atipico",false,No permitido cambios,null,null,null
120029,2018-09-21,2018-09-21,"prueba",false,No permitido cambios,null,null,null
120029,2019-02-20,2019-02-20,"atipico",false,No permitido cambios,null,null,null
120029,2019-06-25,2019-06-25,"Atípico ",false,No permitido cambios,null,null,null
120032,2018-11-07,2018-11-07,"atipico",false,No permitido cambios,null,null,null
120033,2017-08-30,2017-08-30,"atipico",false,No permitido cambios,null,null,null
120033,2017-12-12,2017-12-12,"atipico",false,No permitido cambios,null,null,null
120033,2017-12-13,2017-12-14,"atipico",false,No permitido cambios,null,null,null
120033,2017-12-15,2017-12-18,"atipico",false,No permitido cambios,null,null,null
120036,2018-01-20,2018-01-20,"atipico",false,No permitido cambios,null,null,null
120036,2018-12-26,2018-12-26,"atipico",false,No permitido cambios,null,null,null
120036,2019-11-15,2019-11-18,"atipico",false,No permitido cambios,null,null,null
120037,2018-01-20,2018-01-20,"atipico",false,No permitido cambios,null,null,null
120037,2018-01-23,2018-01-23,"atipico",false,No permitido cambios,null,null,null
120037,2018-07-04,2018-07-06,"atipico",false,No permitido cambios,null,null,null
120038,2017-05-10,2017-05-10,"",false,No permitido cambios,null,null,null
120039,2017-03-15,2017-03-16,"100 % PC",false,No permitido cambios,null,null,null
120039,2019-08-20,2019-08-21,"ATIPICO",false,No permitido cambios,null,null,null
120039,2019-09-26,2019-09-27,"ATIPICO",false,No permitido cambios,null,null,null
120044,2017-10-25,2017-10-28,"atipico",false,No permitido cambios,null,null,null
120044,2019-06-25,2019-06-25,"Atípico ",false,No permitido cambios,null,null,null
120045,2017-02-15,2017-02-17,"100% PC",false,No permitido cambios,null,null,null
120045,2017-07-25,2017-07-25,"atipico",false,No permitido cambios,null,null,null
120045,2017-07-26,2017-07-31,"atipico",false,No permitido cambios,null,null,null
120045,2017-08-01,2017-08-01,"atipico",false,No permitido cambios,null,null,null
120045,2017-08-02,2017-08-02,"atipico",false,No permitido cambios,null,null,null
120045,2017-09-05,2017-09-05,"atipico",false,No permitido cambios,null,null,null
120045,2018-03-12,2018-03-12,"atipico",false,No permitido cambios,null,null,null
120046,2018-01-03,2018-01-04,"atipico",false,No permitido cambios,null,null,null
120046,2019-03-19,2019-03-20,"PRUEBA",false,No permitido cambios,null,null,null
120048,2018-06-28,2018-06-28,"atípico",false,No permitido cambios,null,null,null
120050,2017-01-11,2017-01-23,"prueba",false,No permitido cambios,null,null,null
120050,2018-01-12,2018-01-14,"atipico",false,No permitido cambios,null,null,null
120050,2018-07-11,2018-07-11,"atipico",false,No permitido cambios,null,null,null
120052,2017-01-11,2017-02-02,"prueba",false,No permitido cambios,null,null,null
120053,2017-01-11,2017-01-19,"prueba",false,No permitido cambios,null,null,null
120054,2017-01-12,2017-01-29,"prueba",false,No permitido cambios,null,null,null
120055,2017-01-13,2017-04-30,"prueba",false,No permitido cambios,null,null,null
120056,2017-01-13,2017-01-19,"prueba",false,No permitido cambios,null,null,null
120057,2017-01-11,2017-01-19,"prueba",false,No permitido cambios,null,null,null
120057,2017-04-05,2017-04-07,"atipico",false,No permitido cambios,null,null,null
120058,2017-01-30,2017-03-05,"PRUEBA",false,No permitido cambios,null,null,null
120058,2018-03-20,2018-03-20,"atipico",false,No permitido cambios,null,null,null
120058,2018-03-21,2018-03-21,"atipico",false,No permitido cambios,null,null,null
120058,2018-06-01,2018-06-01,"atipico",false,No permitido cambios,null,null,null
120058,2019-09-16,2019-09-18,"ATIPICO",false,No permitido cambios,null,null,null
120059,2017-01-27,2017-02-13,"prueba",false,No permitido cambios,null,null,null
120059,2017-08-14,2017-08-14,"atipico",false,No permitido cambios,null,null,null
120060,2017-01-30,2017-02-07,"PRUEBA",false,No permitido cambios,null,null,null
120060,2017-04-11,2017-04-16,"100% pc",false,No permitido cambios,null,null,null
120061,2017-02-01,2017-02-14,"PRUEBA",false,No permitido cambios,null,null,null
120062,2017-02-01,2017-02-13,"PRUEBA",false,No permitido cambios,null,null,null
120062,2018-07-24,2018-07-25,"atipico",false,No permitido cambios,null,null,null
120063,2017-02-03,2017-02-07,"PRUEBA",false,No permitido cambios,null,null,null
120064,2017-02-06,2017-02-19,"PRUEBA",false,No permitido cambios,null,null,null
120065,2017-02-02,2017-04-30,"PRUEBA",false,No permitido cambios,null,null,null
120066,2017-02-15,2017-03-02,"prueba",false,No permitido cambios,null,null,null
